Creacion 11/05/2018 11:16:27 a.m.
CLIENTE_ID|FECHA_ALTA|FECHA_CONFIRM|FECHA_BAJA|STATUS|SYSDATE
3919623|2018/05/03|2018/05/03||7|2018/08/22
3919669|2018/05/05|2018/05/05||1|2018/08/22
3921068|2018/05/08|2018/05/08||1|2018/08/22
3921071|2018/05/08|2018/05/08||1|2018/08/22
3921124|2018/05/08|2018/05/08||1|2018/08/22
3921136|2018/05/05|2018/05/05||1|2018/08/22
3921140|2018/05/09|2018/05/09||18|2018/08/22
3921855|2018/05/08|2018/05/08||1|2018/08/22
3923304|2018/05/03|2018/05/03||1|2018/08/22
3923308|2018/05/10|2018/05/10||18|2018/08/22
3924627|2018/05/04|2018/05/04||1|2018/08/22
3924665|2018/05/08|2018/05/08||1|2018/08/22
3925879|2018/05/02|2018/05/02||1|2018/08/22
3927092|2018/05/09|2018/05/09||1|2018/08/22
3928342|2018/05/02|2018/05/02||1|2018/08/22
3928349|2018/05/03|2018/05/03||1|2018/08/22
3928354|2018/05/03|2018/05/03||1|2018/08/22
3930701|2018/05/07|2018/05/07||1|2018/08/22
3930710|2018/05/02|2018/05/02||22|2018/08/22
3930740|2018/05/04|2018/05/04||1|2018/08/22
3930770|2018/05/08|2018/05/08||1|2018/08/22
3933537|2018/05/02|2018/05/02||1|2018/08/22
3933546|2018/05/10|2018/05/10||1|2018/08/22
3933620|2018/05/02|2018/05/02||1|2018/08/22
3933621|2018/05/09|2018/05/09||7|2018/08/22
3933631|2018/05/03|2018/05/03||1|2018/08/22
3933651|2018/05/04|2018/05/04||23|2018/08/22
3933731|2018/05/04|2018/05/04||1|2018/08/22
3933752|2018/05/04|2018/05/04||1|2018/08/22
3933769|2018/05/03|2018/05/03||7|2018/08/22
3933796|2018/05/02|2018/05/02||1|2018/08/22
3935184|2018/05/04|2018/05/04||22|2018/08/22
3935197|2018/05/08|2018/05/08||1|2018/08/22
3937419|2018/05/03|2018/05/03||1|2018/08/22
3937424|2018/05/08|2018/05/08||1|2018/08/22
3937432|2018/05/03|2018/05/03||1|2018/08/22
3937434|2018/05/03|2018/05/03||1|2018/08/22
3940348|2018/05/04|2018/05/04||1|2018/08/22
3940393|2018/05/02|2018/05/02||1|2018/08/22
3940405|2018/05/02|2018/05/02||1|2018/08/22
3940421|2018/05/02|2018/05/02||1|2018/08/22
3941392|2018/05/08|2018/05/08||1|2018/08/22
3942734|2018/05/02|2018/05/02||1|2018/08/22
3942756|2018/05/02|2018/05/02||1|2018/08/22
3944035|2018/05/02|2018/05/02||22|2018/08/22
3944051|2018/05/09|2018/05/09||7|2018/08/22
3944065|2018/05/09|2018/05/09||22|2018/08/22
3944068|2018/05/04|2018/05/04||1|2018/08/22
3944076|2018/05/07|2018/05/07||22|2018/08/22
3944096|2018/05/03|2018/05/03||1|2018/08/22
3944097|2018/05/03|2018/05/03||1|2018/08/22
3945221|2018/05/03|2018/05/03||1|2018/08/22
3945235|2018/05/04|2018/05/04||1|2018/08/22
3945240|2018/05/02|2018/05/02||1|2018/08/22
3945244|2018/05/02|2018/05/02||1|2018/08/22
3945249|2018/05/05|2018/05/05||1|2018/08/22
3946548|2018/05/02|2018/05/02||1|2018/08/22
3946549|2018/05/09|2018/05/09||22|2018/08/22
3946568|2018/05/09|2018/05/09||1|2018/08/22
3948678|2018/05/03|2018/05/03||1|2018/08/22
3949922|2018/05/04|2018/05/04||1|2018/08/22
3949937|2018/05/02|2018/05/02||1|2018/08/22
3951063|2018/05/02|2018/05/02||1|2018/08/22
3952189|2018/05/02|2018/05/02||7|2018/08/22
3952192|2018/05/09|2018/05/09||1|2018/08/22
3952198|2018/05/03|2018/05/03||22|2018/08/22
3952204|2018/05/03|2018/05/03||22|2018/08/22
3952212|2018/05/11|2018/05/11||2|2018/08/22
3952220|2018/05/03|2018/05/03||22|2018/08/22
3952221|2018/05/10|2018/05/10||1|2018/08/22
3953368|2018/05/02|2018/05/02||1|2018/08/22
3953383|2018/05/09|2018/05/09||18|2018/08/22
3953385|2018/05/09|2018/05/09||1|2018/08/22
3953389|2018/05/08|2018/05/08||1|2018/08/22
3955242|2018/05/04|2018/05/04||1|2018/08/22
3955246|2018/05/02|2018/05/02||1|2018/08/22
3955247|2018/05/04|2018/05/04||22|2018/08/22
3955251|2018/05/04|2018/05/04||1|2018/08/22
3956341|2018/05/04|2018/05/04||18|2018/08/22
3956344|2018/05/08|2018/05/08||88|2018/08/22
3956350|2018/05/03|2018/05/03||22|2018/08/22
3956363|2018/05/03|2018/05/03||1|2018/08/22
3956365|2018/05/10|2018/05/10||18|2018/08/22
3957545|2018/05/04|2018/05/04||18|2018/08/22
3957561|2018/05/10|2018/05/10||18|2018/08/22
3957575|2018/05/02|2018/05/02||1|2018/08/22
3957591|2018/05/07|2018/05/07||1|2018/08/22
3957602|2018/05/03|2018/05/03||88|2018/08/22
3957603|2018/05/10|2018/05/10||18|2018/08/22
3957604|2018/05/04|2018/05/04||18|2018/08/22
3957606|2018/05/10|2018/05/10||22|2018/08/22
3958658|2018/05/03|2018/05/03||1|2018/08/22
3958664|2018/05/04|2018/05/04||22|2018/08/22
3958665|2018/05/02|2018/05/02||7|2018/08/22
3958699|2018/05/04|2018/05/04||22|2018/08/22
3958702|2018/05/03|2018/05/03||22|2018/08/22
3958712|2018/05/03|2018/05/03||22|2018/08/22
3958716|2018/05/08|2018/05/08||1|2018/08/22
3960016|2018/05/10|2018/05/10||1|2018/08/22
3960018|2018/05/08|2018/05/08||22|2018/08/22
3960039|2018/05/03|2018/05/03||22|2018/08/22
3960041|2018/05/08|2018/05/08||22|2018/08/22
3960045|2018/05/03|2018/05/03||1|2018/08/22
3960049|2018/05/03|2018/05/03||22|2018/08/22
3960052|2018/05/08|2018/05/08||22|2018/08/22
3962039|2018/05/03|2018/05/03||1|2018/08/22
3962044|2018/05/07|2018/05/07||22|2018/08/22
3962052|2018/05/08|2018/05/08||1|2018/08/22
3962067|2018/05/03|2018/05/03||1|2018/08/22
3963329|2018/05/03|2018/05/03||1|2018/08/22
3963333|2018/05/08|2018/05/08||1|2018/08/22
3963334|2018/05/02|2018/05/02||7|2018/08/22
3963353|2018/05/04|2018/05/04||1|2018/08/22
3963357|2018/05/03|2018/05/03||1|2018/08/22
3963362|2018/05/04|2018/05/04||1|2018/08/22
3963367|2018/05/09|2018/05/09||1|2018/08/22
3963369|2018/05/07|2018/05/07||1|2018/08/22
3963370|2018/05/03|2018/05/03||1|2018/08/22
3963382|2018/05/02|2018/05/02||88|2018/08/22
3964558|2018/05/04|2018/05/04||1|2018/08/22
3964560|2018/05/09|2018/05/09||1|2018/08/22
3964561|2018/05/09|2018/05/09||1|2018/08/22
3964563|2018/05/09|2018/05/09||1|2018/08/22
3964565|2018/05/09|2018/05/09||1|2018/08/22
3964569|2018/05/09|2018/05/09||1|2018/08/22
3964586|2018/05/02|2018/05/02||7|2018/08/22
3964590|2018/05/09|2018/05/09||1|2018/08/22
3964593|2018/05/08|2018/05/08||1|2018/08/22
3964594|2018/05/09|2018/05/09||1|2018/08/22
3964600|2018/05/04|2018/05/04||1|2018/08/22
3964601|2018/05/04|2018/05/04||22|2018/08/22
3964609|2018/05/03|2018/05/03||88|2018/08/22
3964611|2018/05/03|2018/05/03||1|2018/08/22
3964614|2018/05/04|2018/05/04||22|2018/08/22
3964615|2018/05/03|2018/05/03||22|2018/08/22
3964618|2018/05/09|2018/05/09||22|2018/08/22
3965798|2018/05/04|2018/05/04||1|2018/08/22
3965801|2018/05/03|2018/05/03||21|2018/08/22
3965809|2018/05/03|2018/05/03||1|2018/08/22
3965841|2018/05/09|2018/05/09||7|2018/08/22
3965842|2018/05/03|2018/05/03||1|2018/08/22
3965865|2018/05/03|2018/05/03||1|2018/08/22
3967042|2018/05/03|2018/05/03||1|2018/08/22
3967049|2018/05/04|2018/05/04||1|2018/08/22
3967068|2018/05/09|2018/05/09||88|2018/08/22
3967073|2018/05/04|2018/05/04||1|2018/08/22
3967078|2018/05/11|2018/05/11||1|2018/08/22
3967079|2018/05/02|2018/05/02||1|2018/08/22
3967758|2018/05/03|2018/05/03||1|2018/08/22
3967760|2018/05/04|2018/05/04||22|2018/08/22
3968673|2018/04/30|2018/04/30||30|2018/08/22
3968674|2018/07/17|2018/07/17||1|2018/08/22
3968675|2018/04/30|2018/04/30||30|2018/08/22
3968676|2018/04/30|2018/04/30||30|2018/08/22
3968677|2018/04/30|2018/04/30||30|2018/08/22
3968678|2018/04/30|2018/04/30||30|2018/08/22
3968679|2018/04/30|2018/04/30||30|2018/08/22
3968680|2018/04/30|2018/04/30||30|2018/08/22
3968693|2018/05/10|2018/05/10||1|2018/08/22
3968697|2018/04/30|2018/04/30||30|2018/08/22
3968698|2018/05/04|2018/05/04||1|2018/08/22
3969075|2018/04/30|2018/04/30||30|2018/08/22
3969076|2018/04/30|2018/04/30||30|2018/08/22
3969077|2018/04/30|2018/04/30||30|2018/08/22
3969078|2018/04/30|2018/04/30||30|2018/08/22
3969079|2018/04/30|2018/04/30||30|2018/08/22
3969080|2018/04/30|2018/04/30||30|2018/08/22
3969081|2018/05/25|2018/05/25||1|2018/08/22
3969082|2018/04/30|2018/04/30||30|2018/08/22
3969083|2018/04/30|2018/04/30||30|2018/08/22
3969084|2018/06/01|2018/06/01||1|2018/08/22
3969085|2018/04/30|2018/04/30||30|2018/08/22
3969086|2018/04/30|2018/04/30||30|2018/08/22
3969087|2018/06/01|2018/06/01||1|2018/08/22
3969088|2018/05/10|2018/05/10||1|2018/08/22
3969089|2018/05/09|2018/05/09||22|2018/08/22
3969090|2018/05/29|2018/05/29||88|2018/08/22
3969091|2018/05/09|2018/05/09||1|2018/08/22
3969092|2018/06/05|2018/06/05||88|2018/08/22
3970139|2018/06/04|2018/06/04||1|2018/08/22
3970140|2018/06/15|2018/06/15||1|2018/08/22
3970141|2018/05/16|2018/05/16||22|2018/08/22
3970142|2018/05/16|2018/05/16||88|2018/08/22
3970143|2018/05/11|2018/05/11||1|2018/08/22
3970144|2018/06/01|2018/06/01||1|2018/08/22
3970145|2018/05/02|2018/05/02||30|2018/08/22
3970146|2018/07/19|2018/07/19||1|2018/08/22
3970147|2018/05/04|2018/05/04||1|2018/08/22
3970148|2018/05/11|2018/05/11||1|2018/08/22
3970149|2018/06/12|2018/06/12||22|2018/08/22
3970150|2018/06/07|2018/06/07||1|2018/08/22
3970151|2018/05/03|2018/05/03||1|2018/08/22
3970152|2018/05/04|2018/05/04||1|2018/08/22
3970153|2018/05/30|2018/05/30||22|2018/08/22
3970154|2018/05/04|2018/05/04||1|2018/08/22
3970155|2018/06/21|2018/06/21||22|2018/08/22
3970156|2018/05/04|2018/05/04||88|2018/08/22
3970157|2018/05/03|2018/05/03||22|2018/08/22
3970158|2018/05/29|2018/05/29||1|2018/08/22
3970159|2018/05/04|2018/05/04||1|2018/08/22
3970160|2018/06/04|2018/06/04||1|2018/08/22
3970161|2018/08/10|2018/08/10||1|2018/08/22
3970162|2018/05/18|2018/05/18||88|2018/08/22
3970163|2018/05/02|2018/05/02||30|2018/08/22
3970164|2018/06/04|2018/06/04||1|2018/08/22
3970165|2018/06/01|2018/06/01||1|2018/08/22
3970166|2018/06/28|2018/06/28||1|2018/08/22
3970167|2018/05/08|2018/05/08||1|2018/08/22
3970168|2018/05/02|2018/05/02||30|2018/08/22
3970169|2018/05/31|2018/05/31||1|2018/08/22
3970170|2018/05/02|2018/05/02||30|2018/08/22
3970171|2018/06/07|2018/06/07||1|2018/08/22
3970172|2018/05/04|2018/05/04||1|2018/08/22
3970173|2018/05/02|2018/05/02||30|2018/08/22
3970174|2018/05/02|2018/05/02||30|2018/08/22
3970175|2018/05/02|2018/05/02||30|2018/08/22
3970176|2018/05/03|2018/05/03||1|2018/08/22
3970177|2018/05/14|2018/05/14||1|2018/08/22
3970178|2018/05/02|2018/05/02||30|2018/08/22
3970179|2018/05/02|2018/05/02||30|2018/08/22
3970180|2018/05/07|2018/05/07||7|2018/08/22
3970521|2018/05/03|2018/05/03||1|2018/08/22
3970546|2018/05/03|2018/05/03||1|2018/08/22
3970554|2018/05/03|2018/05/03||1|2018/08/22
3970575|2018/05/03|2018/05/03||1|2018/08/22
3970603|2018/05/03|2018/05/03||1|2018/08/22
3970692|2018/05/03|2018/05/03||1|2018/08/22
3970698|2018/05/03|2018/05/03||88|2018/08/22
3970798|2018/05/03|2018/05/03||88|2018/08/22
3970815|2018/05/03|2018/05/03||88|2018/08/22
3970825|2018/05/03|2018/05/03||88|2018/08/22
3970858|2018/05/03|2018/05/03||88|2018/08/22
3970963|2018/05/03|2018/05/03||1|2018/08/22
3971000|2018/05/03|2018/05/03||1|2018/08/22
3971201|2018/05/03|2018/05/03||1|2018/08/22
3971334|2018/05/03|2018/05/03||30|2018/08/22
3971335|2018/07/13|2018/07/13||1|2018/08/22
3971336|2018/08/10|2018/08/10||18|2018/08/22
3971337|2018/05/14|2018/05/14||1|2018/08/22
3971338|2018/06/29|2018/06/29||1|2018/08/22
3971339|2018/05/16|2018/05/16||7|2018/08/22
3971340|2018/05/03|2018/05/03||30|2018/08/22
3971341|2018/07/04|2018/07/04||1|2018/08/22
3971342|2018/05/03|2018/05/03||30|2018/08/22
3971343|2018/07/23|2018/07/23||1|2018/08/22
3971344|2018/05/30|2018/05/30||1|2018/08/22
3971345|2018/05/03|2018/05/03||30|2018/08/22
3971346|2018/05/17|2018/05/17||1|2018/08/22
3971347|2018/05/03|2018/05/03||30|2018/08/22
3971348|2018/08/10|2018/08/10||18|2018/08/22
3971349|2018/06/19|2018/06/19||1|2018/08/22
3971350|2018/05/03|2018/05/03||30|2018/08/22
3971351|2018/06/07|2018/06/07||1|2018/08/22
3971352|2018/05/14|2018/05/14||1|2018/08/22
3971353|2018/06/07|2018/06/07||1|2018/08/22
3971354|2018/05/03|2018/05/03||30|2018/08/22
3971355|2018/05/03|2018/05/03||30|2018/08/22
3971356|2018/05/18|2018/05/18||1|2018/08/22
3971357|2018/06/21|2018/06/21||1|2018/08/22
3971358|2018/06/04|2018/06/04||22|2018/08/22
3971359|2018/07/23|2018/07/23||1|2018/08/22
3971360|2018/05/03|2018/05/03||30|2018/08/22
3971361|2018/05/04|2018/05/04||1|2018/08/22
3971362|2018/05/18|2018/05/18||1|2018/08/22
3971363|2018/05/23|2018/05/23||1|2018/08/22
3971364|2018/05/03|2018/05/03||30|2018/08/22
3971365|2018/06/07|2018/06/07||1|2018/08/22
3971366|2018/05/03|2018/05/03||30|2018/08/22
3971367|2018/06/07|2018/06/07||18|2018/08/22
3971368|2018/06/06|2018/06/06||1|2018/08/22
3971369|2018/05/16|2018/05/16||1|2018/08/22
3971370|2018/07/05|2018/07/05||22|2018/08/22
3971371|2018/05/15|2018/05/15||1|2018/08/22
3971372|2018/05/04|2018/05/04||1|2018/08/22
3971373|2018/06/14|2018/06/14||7|2018/08/22
3971374|2018/05/11|2018/05/11||1|2018/08/22
3971375|2018/05/16|2018/05/16||1|2018/08/22
3971376|2018/05/03|2018/05/03||30|2018/08/22
3971377|2018/05/04|2018/05/04||1|2018/08/22
3971378|2018/05/04|2018/05/04||7|2018/08/22
3971379|2018/05/03|2018/05/03||30|2018/08/22
3971380|2018/05/14|2018/05/14||1|2018/08/22
3971381|2018/05/31|2018/05/31||88|2018/08/22
3971669|2018/05/04|2018/05/04||1|2018/08/22
3971692|2018/05/04|2018/05/04||1|2018/08/22
3971725|2018/05/04|2018/05/04||1|2018/08/22
3971756|2018/05/04|2018/05/04||1|2018/08/22
3971788|2018/05/04|2018/05/04||1|2018/08/22
3972238|2018/05/04|2018/05/04||1|2018/08/22
3972240|2018/05/04|2018/05/04||7|2018/08/22
3972273|2018/05/04|2018/05/04||1|2018/08/22
3972501|2018/05/04|2018/05/04||18|2018/08/22
3972563|2018/05/17|2018/05/17||88|2018/08/22
3972564|2018/08/02|2018/08/02||18|2018/08/22
3972565|2018/05/04|2018/05/04||30|2018/08/22
3972566|2018/05/04|2018/05/04||30|2018/08/22
3972567|2018/05/18|2018/05/18||22|2018/08/22
3972568|2018/05/04|2018/05/04||30|2018/08/22
3972569|2018/05/04|2018/05/04||30|2018/08/22
3972570|2018/06/26|2018/06/26||22|2018/08/22
3972571|2018/05/04|2018/05/04||30|2018/08/22
3972572|2018/06/29|2018/06/29||22|2018/08/22
3972573|2018/08/07|2018/08/07||1|2018/08/22
3972574|2018/05/04|2018/05/04||30|2018/08/22
3972575|2018/05/04|2018/05/04||30|2018/08/22
3972576|2018/06/29|2018/06/29||22|2018/08/22
3972577|2018/05/18|2018/05/18||1|2018/08/22
3972578|2018/05/04|2018/05/04||30|2018/08/22
3972579|2018/05/11|2018/05/11||1|2018/08/22
3972580|2018/05/04|2018/05/04||30|2018/08/22
3972581|2018/05/23|2018/05/23||1|2018/08/22
3972582|2018/05/08|2018/05/08||1|2018/08/22
3972583|2018/05/04|2018/05/04||30|2018/08/22
3972584|2018/05/04|2018/05/04||30|2018/08/22
3972585|2018/08/07|2018/08/07||1|2018/08/22
3972586|2018/05/04|2018/05/04||30|2018/08/22
3972587|2018/05/04|2018/05/04||30|2018/08/22
3972588|2018/05/04|2018/05/04||30|2018/08/22
3972589|2018/06/12|2018/06/12||22|2018/08/22
3972590|2018/05/09|2018/05/09||1|2018/08/22
3972591|2018/05/09|2018/05/09||22|2018/08/22
3972592|2018/05/04|2018/05/04||30|2018/08/22
3972593|2018/05/11|2018/05/11||1|2018/08/22
3972756|2018/05/05|2018/05/05||1|2018/08/22
3973148|2018/05/05|2018/05/05||1|2018/08/22
3973155|2018/05/05|2018/05/05||1|2018/08/22
3973160|2018/05/05|2018/05/05||1|2018/08/22
3973165|2018/05/05|2018/05/05||1|2018/08/22
3973169|2018/05/05|2018/05/05||1|2018/08/22
3973176|2018/06/20|2018/06/20||1|2018/08/22
3973177|2018/05/09|2018/05/09||1|2018/08/22
3973178|2018/05/16|2018/05/16||1|2018/08/22
3973874|2018/05/07|2018/05/07||1|2018/08/22
3974035|2018/05/07|2018/05/07||1|2018/08/22
3974074|2018/05/07|2018/05/07||1|2018/08/22
3974267|2018/05/07|2018/05/07||18|2018/08/22
3974282|2018/05/07|2018/05/07||30|2018/08/22
3974283|2018/05/17|2018/05/17||22|2018/08/22
3974284|2018/05/07|2018/05/07||30|2018/08/22
3974285|2018/05/22|2018/05/22||1|2018/08/22
3974286|2018/05/07|2018/05/07||30|2018/08/22
3974287|2018/05/07|2018/05/07||30|2018/08/22
3974288|2018/05/07|2018/05/07||30|2018/08/22
3974289|2018/05/22|2018/05/22||22|2018/08/22
3974290|2018/08/03|2018/08/03||1|2018/08/22
3974291|2018/05/07|2018/05/07||30|2018/08/22
3974292|2018/05/15|2018/05/15||1|2018/08/22
3974293|2018/05/16|2018/05/16||1|2018/08/22
3974294|2018/06/13|2018/06/13||1|2018/08/22
3974295|2018/05/07|2018/05/07||30|2018/08/22
3974296|2018/08/10|2018/08/10||1|2018/08/22
3974297|2018/07/06|2018/07/06||22|2018/08/22
3974298|2018/05/07|2018/05/07||30|2018/08/22
3974299|2018/05/07|2018/05/07||30|2018/08/22
3974300|2018/06/28|2018/06/28||1|2018/08/22
3974301|2018/08/03|2018/08/03||1|2018/08/22
3974302|2018/05/07|2018/05/07||30|2018/08/22
3974303|2018/07/17|2018/07/17||1|2018/08/22
3974304|2018/05/07|2018/05/07||30|2018/08/22
3974305|2018/05/15|2018/05/15||22|2018/08/22
3974306|2018/05/07|2018/05/07||30|2018/08/22
3974307|2018/05/22|2018/05/22||1|2018/08/22
3974308|2018/08/03|2018/08/03||1|2018/08/22
3974309|2018/05/17|2018/05/17||1|2018/08/22
3974310|2018/05/07|2018/05/07||30|2018/08/22
3974311|2018/05/07|2018/05/07||30|2018/08/22
3974312|2018/06/21|2018/06/21||1|2018/08/22
3974313|2018/08/03|2018/08/03||1|2018/08/22
3974314|2018/05/18|2018/05/18||22|2018/08/22
3974349|2018/05/08|2018/05/08||1|2018/08/22
3974484|2018/05/08|2018/05/08||1|2018/08/22
3974899|2018/05/08|2018/05/08||1|2018/08/22
3974925|2018/05/08|2018/05/08||1|2018/08/22
3975433|2018/05/08|2018/05/08||30|2018/08/22
3975434|2018/05/08|2018/05/08||30|2018/08/22
3975435|2018/05/08|2018/05/08||30|2018/08/22
3975436|2018/05/08|2018/05/08||30|2018/08/22
3975437|2018/08/01|2018/08/01||1|2018/08/22
3975438|2018/05/16|2018/05/16||18|2018/08/22
3975439|2018/07/18|2018/07/18||1|2018/08/22
3975440|2018/05/08|2018/05/08||30|2018/08/22
3975441|2018/05/24|2018/05/24||7|2018/08/22
3975442|2018/05/05|2018/05/05||30|2018/08/22
3975443|2018/08/02|2018/08/02||1|2018/08/22
3975444|2018/05/09|2018/05/09||88|2018/08/22
3975445|2018/05/16|2018/05/16||1|2018/08/22
3975446|2018/05/09|2018/05/09||1|2018/08/22
3975447|2018/05/08|2018/05/08||30|2018/08/22
3975448|2018/06/19|2018/06/19||22|2018/08/22
3975449|2018/05/10|2018/05/10||1|2018/08/22
3975450|2018/05/10|2018/05/10||1|2018/08/22
3975451|2018/07/25|2018/07/25||1|2018/08/22
3975452|2018/05/25|2018/05/25||1|2018/08/22
3975453|2018/06/20|2018/06/20||22|2018/08/22
3975454|2018/05/09|2018/05/09||1|2018/08/22
3975455|2018/05/08|2018/05/08||30|2018/08/22
3975456|2018/07/18|2018/07/18||1|2018/08/22
3975457|2018/05/09|2018/05/09||21|2018/08/22
3975458|2018/05/11|2018/05/11||7|2018/08/22
3975459|2018/05/08|2018/05/08||30|2018/08/22
3975460|2018/07/20|2018/07/20||22|2018/08/22
3975461|2018/05/14|2018/05/14||1|2018/08/22
3975462|2018/05/08|2018/05/08||30|2018/08/22
3975463|2018/05/08|2018/05/08||30|2018/08/22
3975464|2018/05/25|2018/05/25||1|2018/08/22
3975465|2018/05/08|2018/05/08||30|2018/08/22
3975466|2018/06/06|2018/06/06||22|2018/08/22
3975467|2018/06/19|2018/06/19||22|2018/08/22
3975475|2018/05/09|2018/05/09||1|2018/08/22
3975689|2018/05/09|2018/05/09||1|2018/08/22
3975977|2018/05/09|2018/05/09||1|2018/08/22
3976137|2018/05/09|2018/05/09||20|2018/08/22
3976175|2018/05/09|2018/05/09||1|2018/08/22
3976420|2018/05/09|2018/05/09||18|2018/08/22
3976431|2018/05/09|2018/05/09||18|2018/08/22
3976468|2018/05/09|2018/05/09||18|2018/08/22
3976469|2018/05/09|2018/05/09||18|2018/08/22
3976511|2018/05/09|2018/05/09||18|2018/08/22
3976533|2018/07/31|2018/07/31||1|2018/08/22
3976534|2018/05/09|2018/05/09||30|2018/08/22
3976535|2018/06/05|2018/06/05||1|2018/08/22
3976536|2018/06/04|2018/06/04||1|2018/08/22
3976537|2018/05/10|2018/05/10||22|2018/08/22
3976538|2018/06/12|2018/06/12||7|2018/08/22
3976539|2018/05/09|2018/05/09||30|2018/08/22
3976540|2018/05/10|2018/05/10||22|2018/08/22
3976541|2018/05/16|2018/05/16||1|2018/08/22
3976542|2018/06/12|2018/06/12||1|2018/08/22
3976543|2018/05/28|2018/05/28||1|2018/08/22
3976544|2018/05/16|2018/05/16||1|2018/08/22
3976545|2018/05/09|2018/05/09||30|2018/08/22
3976546|2018/05/11|2018/05/11||18|2018/08/22
3976547|2018/05/16|2018/05/16||1|2018/08/22
3976548|2018/05/10|2018/05/10||22|2018/08/22
3976549|2018/05/09|2018/05/09||30|2018/08/22
3976550|2018/06/12|2018/06/12||1|2018/08/22
3976551|2018/05/15|2018/05/15||22|2018/08/22
3976552|2018/06/12|2018/06/12||1|2018/08/22
3976553|2018/05/24|2018/05/24||1|2018/08/22
3976554|2018/05/10|2018/05/10||22|2018/08/22
3976555|2018/05/10|2018/05/10||22|2018/08/22
3976556|2018/05/10|2018/05/10||1|2018/08/22
3976557|2018/05/10|2018/05/10||22|2018/08/22
3976558|2018/05/16|2018/05/16||7|2018/08/22
3976559|2018/05/16|2018/05/16||1|2018/08/22
3976560|2018/06/12|2018/06/12||1|2018/08/22
3976561|2018/05/10|2018/05/10||22|2018/08/22
3976562|2018/05/16|2018/05/16||1|2018/08/22
3976563|2018/06/12|2018/06/12||1|2018/08/22
3976564|2018/05/10|2018/05/10||22|2018/08/22
3976565|2018/05/10|2018/05/10||88|2018/08/22
3976566|2018/05/15|2018/05/15||1|2018/08/22
3976567|2018/05/16|2018/05/16||1|2018/08/22
3976568|2018/05/09|2018/05/09||30|2018/08/22
3976569|2018/06/19|2018/06/19||22|2018/08/22
3976570|2018/05/11|2018/05/11||1|2018/08/22
3976571|2018/05/09|2018/05/09||30|2018/08/22
3976572|2018/05/17|2018/05/17||7|2018/08/22
3976573|2018/05/16|2018/05/16||1|2018/08/22
3976574|2018/05/11|2018/05/11||1|2018/08/22
3976575|2018/07/07|2018/07/07||1|2018/08/22
3976576|2018/05/09|2018/05/09||30|2018/08/22
3976577|2018/06/12|2018/06/12||1|2018/08/22
3976804|2018/05/10|2018/05/10||1|2018/08/22
3976857|2018/05/10|2018/05/10||1|2018/08/22
3976889|2018/05/10|2018/05/10||1|2018/08/22
3977160|2018/06/28|2018/06/28||1|2018/08/22
3977161|2018/06/29|2018/06/29||1|2018/08/22
3977162|2018/05/20|2018/05/20||1|2018/08/22
3977163|2018/05/11|2018/05/11||1|2018/08/22
3977164|2018/05/10|2018/05/10||30|2018/08/22
3977165|2018/06/13|2018/06/13||22|2018/08/22
3977166|2018/05/20|2018/05/20||1|2018/08/22
3977167|2018/08/06|2018/08/06||1|2018/08/22
3977168|2018/05/24|2018/05/24||1|2018/08/22
3977169|2018/05/10|2018/05/10||30|2018/08/22
3977170|2018/06/19|2018/06/19||22|2018/08/22
200252565|2018/05/04|1985/05/01||1|2018/08/22
2110830|2018/05/09|2018/05/09||1|2018/08/23
2142870|2018/05/09|2018/05/09||1|2018/08/23
2159906|2018/05/10|2018/05/10||1|2018/08/23
2161166|2018/05/09|2018/05/09||1|2018/08/23
2161562|2018/05/08|2018/05/08||18|2018/08/23
2162860|2018/05/04|2018/05/04||1|2018/08/23
2178323|2018/05/04|2018/05/04||1|2018/08/23
2178889|2018/05/04|2018/05/04||1|2018/08/23
2187296|2018/05/03|2018/05/03||1|2018/08/23
2215130|2018/05/03|2018/05/03||23|2018/08/23
2217162|2018/05/08|2018/05/08||1|2018/08/23
2218146|2018/05/10|2018/05/10||1|2018/08/23
2225465|2018/05/07|2018/05/07||1|2018/08/23
2226440|2018/05/03|2018/05/03||1|2018/08/23
2231603|2018/05/08|2018/05/08||1|2018/08/23
2238598|2018/05/09|2018/05/09||1|2018/08/23
2239496|2018/05/07|2018/05/07||1|2018/08/23
2239955|2018/05/04|2018/05/04||7|2018/08/23
2240134|2018/05/09|2018/05/09||1|2018/08/23
2240618|2018/05/05|2018/05/05||1|2018/08/23
2244941|2018/05/04|2018/05/04||7|2018/08/23
2245172|2018/05/07|2018/05/07||1|2018/08/23
2255249|2018/05/08|2018/05/08||7|2018/08/23
2264602|2018/05/03|2018/05/03||1|2018/08/23
2277879|2018/05/08|2018/05/08||18|2018/08/23
2280198|2018/05/09|2018/05/09||88|2018/08/23
2283281|2018/05/09|2018/05/09||88|2018/08/23
2290520|2018/05/04|2018/05/04||1|2018/08/23
2291564|2018/05/08|2018/05/08||1|2018/08/23
2291757|2018/05/03|2018/05/03||7|2018/08/23
2292179|2018/05/07|2018/05/07||1|2018/08/23
2293077|2018/05/04|2018/05/04||1|2018/08/23
2294532|2018/05/05|2018/05/05||1|2018/08/23
2298669|2018/05/03|2018/05/03||1|2018/08/23
2299391|2018/05/08|2018/05/08||1|2018/08/23
2300221|2018/05/07|2018/05/07||1|2018/08/23
2302691|2018/05/03|2018/05/03||1|2018/08/23
